emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
-0.12832227,0.24772368,0.20658554,0.7280582,0.7510579,0.096936494,-0.041377027,0.14442413,0.028215988,0.80056566,0.40751994,-0.06336946,0.44751027,-0.050798792,-1.2378033,0.69149965,-0.08648793,-0.2929948,0.042807966,0.36296746,0.04193386,1.3796443,-0.44342434,-0.46429116,0.5481377,-0.61051005,-0.5271574,-0.96077114,0.13165434,-0.795741,0.99053067,-0.6005465,-0.79178923,-0.021965208,0.44729283,-0.025279738,-1.1816686,-0.06876453,0.60020757,-0.47591665,0.3724183,-0.3871845,0.8269196,0.47471464,-0.8177125,-0.74399465,0.5617662,-0.21104532,0.62009233,0.023278031,-0.31339306,0.24650146,-0.49136966,-0.025522865,-0.08255583,0.30487058,-1.0054239,-0.49475056,0.5201368,-0.2446163,0.5993485,-0.1098134,0.38830963,0.36876512,-0.120838754,-0.21533523,-0.11470177,-0.38601783,0.36714834,-0.3994124,-0.5307062,-0.5679179,-0.5038608,0.3982213,-0.27087122,0.89981264,-1.0850496,0.23188369,0.3893512,0.0085104285,0.38654444,-0.5549438,0.9562134,-0.41009676,-0.2509766,-0.9824807,0.6178946,0.6413697,1.0389829,-0.613753,-0.30342633,-0.14123036,0.088173375,0.7285061,0.33812788,-0.27774018,-1.4440362,0.4590494,0.07159628,0.20395714,-0.6978147,-0.43500775,1.2280761,-0.1332918,-0.09530289,0.076591924,0.14909647,-1.1329656,-1.0213307,-0.18560466,-0.19699177,-0.17829874,1.1293148,0.096565664,-0.8599442,0.78289276,-0.36104703,0.6997314,-0.36088517,-0.13713792,-0.07681342,0.9645494,0.7417502,0.78692,0.45843992,0.2687287,-0.64818513,0.07446322
0.0071144924,0.5606958,0.28402394,0.9853426,0.608889,0.31662697,0.2730472,0.6386595,0.08332986,0.51900166,0.047431037,-0.15455203,0.15631448,-0.37702587,-1.0486387,-0.18407379,-0.20253175,-0.487328,-0.073402405,-0.024232686,0.010075517,0.94820327,0.035197787,-0.50463235,0.776801,-0.6999427,-0.4103225,-0.654825,0.11444779,-1.067883,0.62395424,-0.22482394,-0.70756376,0.15350139,0.7563323,0.02052923,-0.92083156,0.12241387,-0.043133605,0.12635884,0.2667324,-0.111967646,0.47337806,0.13594452,-0.8421693,-1.1660076,0.19593287,-0.30318758,0.20647109,-0.27847415,-0.4259684,0.048134625,0.083562054,0.1311886,0.47740272,-0.0079927,-0.6358385,-0.2714788,0.83631325,-0.6109989,0.995732,0.2323935,0.33723813,0.060045768,-0.4059093,-0.16812116,-0.63111264,-0.15002976,0.25346798,-0.76964676,-0.250973,-0.46336323,-0.39006877,0.7051772,-0.43854332,0.84369373,-0.96976644,0.3805632,-0.09292369,0.0061540157,0.8798603,-0.66589236,0.47957325,-0.45403448,-0.111330554,-0.18967938,0.20500961,0.6276063,1.2933033,-0.837054,-0.27698943,-0.18306501,0.3809332,0.44063663,0.18659443,-0.078989655,-1.0476544,0.87677896,-0.56076765,0.17310177,-0.9850575,-0.8485384,1.0784156,-0.14368856,-0.030416764,-0.49879488,0.36540514,-0.12318577,-0.67349434,-0.06474458,0.19716132,0.13256133,0.7892412,0.67955893,-0.5624586,0.99157965,0.06947979,0.8480958,-0.9014679,-0.59310025,0.3015579,0.05782664,0.98001456,0.7295938,0.14823386,-0.19583684,-0.44969726,0.09429368
-0.07374172,-0.35280514,0.68700385,0.83425534,0.67655885,0.41893137,0.26215312,0.44623888,-0.10601847,0.3991692,0.22810787,0.3743258,-0.25979862,-0.36373752,-0.064661756,-0.90997916,-0.28140563,-0.60096705,-0.20030756,-0.35003904,-0.18943897,0.22586364,-0.7087608,-0.34612766,0.7031728,-0.045806766,-0.29938546,0.16395208,-0.02743306,-0.65842927,0.41080284,-0.65753436,-0.21046159,0.2664997,1.0194491,0.22582924,-0.578652,0.10970795,-1.0645756,-0.06375009,-0.37089363,0.14785388,0.32835525,0.14102529,-0.7223537,-0.7605349,0.21172196,-0.71122086,-0.32979602,0.35628742,-0.031279117,0.030397758,0.73458445,-0.46752077,0.2831173,0.47433433,-0.22248152,-0.46594697,0.8562077,0.10323997,0.4225812,0.072748974,0.5586281,0.21068066,-0.23961377,-0.3040347,-0.4908408,-0.21955061,0.4508391,-0.6843023,-0.42438796,-0.060905047,-0.21311554,0.33057934,-0.29966474,1.189136,0.020777978,0.24362151,0.09889817,-0.06486366,0.7761086,0.16235797,-0.17794096,-0.415821,0.11744869,-1.0274158,0.6183449,0.92872506,0.94875515,-0.40180886,-0.15826377,0.43821684,0.004138246,-0.12455647,-0.3289877,-0.28068405,-0.69563705,0.64297545,-1.164348,0.5533489,-0.68852675,-0.80428535,-0.119546786,-0.6842624,-0.7454102,-0.29810697,0.4137628,-0.022481114,-0.067973204,0.8968051,0.5860566,0.5697452,0.39436448,0.78406316,0.038916342,0.4247095,-0.5385395,0.24339844,-0.39361644,0.07444065,-0.23657218,0.5257832,0.43643698,0.38253608,0.4695624,-0.06468406,-1.0566274,0.0667056
0.030270021,0.25566632,0.4121121,1.1524893,0.6743736,0.29201967,0.13942641,0.8058847,-0.01962998,-0.28567803,-0.45965132,-0.37717825,0.18727575,-0.717312,-0.64298546,-0.5467721,0.09808623,-0.52244616,-0.50224954,-0.3081576,-0.2805611,0.8013588,0.24471912,-0.2239817,1.0441751,-0.8891651,-0.28145307,-1.1024292,0.081055254,-0.9295951,0.35953516,-0.11367389,-0.70122474,0.2374644,1.4171896,-0.1241466,-1.2845079,-0.09096867,0.34161663,0.9694648,0.68141544,0.13483785,0.30789012,-0.48276448,-0.65825903,-1.389647,-0.31631887,0.028762842,0.14107278,-0.3799912,-0.031939942,-0.12836987,0.10902665,0.118779324,0.9431449,-0.26015943,-0.9928216,-0.2964128,0.5033767,-0.8501631,1.1085019,0.6583612,0.89450204,0.11277523,-0.048968904,0.07629134,-0.9275118,0.037417963,-0.049356766,-1.1131208,-0.0063088536,0.14570713,0.22969809,0.7654475,0.034738503,0.6497663,-1.0042639,0.61256456,-0.28224534,-0.58605313,0.64803815,-1.0235302,0.9753413,-0.14432412,-0.054341327,0.3655711,-0.21168348,0.5549377,0.9851599,-0.94987696,-0.3301925,0.28169966,0.58845097,-0.52364534,0.023250688,-0.63519746,-0.64470434,0.9488635,-0.43274885,-0.32439584,-1.3374475,-1.1831529,1.6654406,0.14105488,-0.29209694,-0.5933527,0.71448135,-0.044832505,-0.119884945,0.5337528,0.072075225,0.46235913,0.7706035,0.815506,-0.71200055,0.9415315,0.44471723,0.45341286,-0.8057887,-0.62312734,0.028221551,-0.25280252,0.79740906,0.35019478,0.38506326,-0.47997585,0.057194598,0.2950241
-0.29906726,-0.10918068,0.39094928,0.37676117,0.45881858,0.39383316,0.3649386,-0.17440419,0.17088218,0.86438364,0.9272239,0.06620509,-0.28320587,0.0657881,-0.6218102,0.057206124,-0.04097772,-0.15344538,0.15025991,-0.19282822,0.14712122,0.87706625,-0.6097027,-0.57191133,0.28909406,0.030721053,-0.4269882,0.09900053,0.01581646,-0.39301476,0.62498707,-1.0183339,-0.44571903,-0.06980304,0.27394202,0.2708648,-0.62068963,-0.07687708,-0.26281,-0.7707184,-0.3134174,-0.4827036,0.5454927,0.5722781,-0.6589519,-0.20785238,0.40367264,-0.32085666,0.26129115,0.636973,-0.12185666,0.27435166,0.21631116,-0.20082091,-0.6144402,0.5320946,-0.6722856,-0.46321142,0.2873922,0.35848117,-0.036237597,-0.14095642,0.11767502,0.039034866,-0.24435747,0.17533621,0.017666243,-0.2999396,0.4658248,-0.28298786,-0.68534815,-0.41072378,-0.4980645,0.112723894,-0.5083804,0.98992676,-0.33509782,0.25519782,0.35433233,0.45126632,0.63673764,0.029614983,0.28086165,-0.36836734,0.18036564,-1.1088847,0.7771449,0.7011179,1.0682656,-0.42515618,-0.09791115,-0.30528918,-0.25525025,0.39816162,-0.1904417,0.11415848,-1.1383923,0.4682774,-0.4693839,0.486361,-0.36878884,-0.047488995,0.18514489,-0.6692927,-0.07614688,0.22922878,0.23972788,-0.96824944,-0.55631715,0.017395826,-0.16617699,0.017628064,0.7636519,0.42067203,-0.24979147,0.4509362,-0.79792196,0.40928012,-0.17985374,0.26771066,-0.067453034,0.84052336,0.38858318,0.38346058,0.468889,0.17551714,-0.85462916,-0.17975758
-0.10167249,0.03664435,0.6520953,0.7801835,0.3292187,0.28990802,0.29878217,0.80118287,0.49831805,0.3331846,0.21178535,-0.90254194,0.5733619,-0.057039317,-1.1240388,0.14244588,0.02469842,-0.46120146,-0.2597364,-0.050198223,0.005497996,1.0682191,0.35337585,-0.64699686,0.86741847,-0.7901058,-0.35333863,-1.3626099,0.38963282,-0.8988954,0.17728987,-0.008816509,-1.0209383,0.0013262928,1.0052158,0.27913594,-1.0554457,-0.097366594,0.5218386,0.7389539,0.8965572,-0.54178226,0.7111499,0.48309988,-0.7632372,-1.0748601,0.30593795,-0.41455537,0.07418248,0.10518935,-0.2525007,-0.5675939,-0.54839796,0.47205994,0.3033605,-0.025617562,-1.160615,-0.44552848,0.31291655,-0.22363792,0.76868635,0.90687966,0.35796943,-0.049101472,0.02749593,-0.0036279112,-0.05544704,-0.45100096,0.7999727,-0.28071746,-0.46422789,-0.27105102,-0.6579499,0.736315,-0.23020042,0.21678326,-0.89843667,0.6638519,-0.08928811,-0.40487358,0.805244,-1.2073073,1.1810422,0.1565035,0.00968767,0.07487531,-0.13783738,0.8660253,1.1197838,-0.42878318,-0.74616003,0.2888178,0.44637656,0.27657473,0.39576152,0.034328215,-1.1311837,0.5693073,-0.8466942,-0.012644128,-0.9515411,-0.8288891,1.5948925,-0.40666717,0.4094423,-0.3582003,0.48563474,-0.4410607,-0.39802036,-0.2833252,-0.13452221,-0.2607587,1.0699677,0.63397497,-0.8455197,1.0056252,0.2339824,0.32975867,-1.4978769,-0.48858255,0.2392469,-0.28759652,0.344463,0.44976115,0.22564113,0.20812832,-0.6927814,-0.40632936
0.14696623,-0.95549273,0.27789196,0.6755934,0.37271526,0.12015024,-0.19952112,-0.7999198,-0.97305703,0.17809963,0.2690016,0.85622066,-0.8788857,0.36700544,0.9684518,-1.2768235,-0.16564097,0.0733647,-0.40154895,-1.0737419,0.31764692,-0.5743241,-1.2205625,0.63313514,0.67121625,0.3392609,-0.22314101,0.86224735,0.220442,0.976811,0.7478413,-1.1018783,0.5486363,0.16651621,0.515476,0.32223243,-0.55093104,0.49704787,-1.627413,-0.5395089,-0.63666993,0.52674925,-0.7335764,1.2411531,-0.5251492,0.009541232,-0.3353526,-0.52239615,-0.54374427,1.3937659,0.63102007,0.26782665,0.9223574,-1.2720141,-1.2677081,0.9204142,0.04454096,-1.0930538,0.059536688,1.5766759,-0.92387944,0.18863748,1.1130452,0.2764812,0.17384921,0.6192293,-0.2989446,-0.3158691,0.43039432,-0.053734057,-0.13548377,0.9310292,-0.06609845,-0.16799727,0.030541403,1.4705917,0.784212,0.17117773,0.37777448,-0.3346176,0.23467205,0.9343305,-0.4002771,-0.3601256,0.13717109,-2.5538614,1.2670053,1.3656168,0.011187562,0.019251175,-0.0061108624,0.34380084,-0.39260626,-0.09822617,-1.1307243,-0.47898325,-0.21745387,0.2672285,-0.87873286,0.6143281,0.4969441,-0.52238244,-1.4404043,-1.0075787,-1.5985754,0.7844209,0.37863016,-0.81061924,1.2432544,0.7802675,0.24211115,0.1888396,0.25565812,0.72721505,0.55021316,-0.6336165,-1.2111251,-0.82953286,0.5278314,0.856143,-1.3028595,0.9205171,-0.8750962,0.05640201,1.282662,0.16585612,-1.2731075,0.19245699
0.21117276,0.627276,0.63087755,1.2312661,0.5123467,0.05284758,0.25841472,1.518253,0.23875256,-0.1632606,-0.5914635,-1.0884935,0.58221364,-0.5362107,-0.8965726,-0.8311715,-0.13928472,-0.80643797,-0.1906672,-0.22729456,-0.031807147,0.49225602,0.69136757,-0.57044744,1.0517141,-1.0254847,-0.075669765,-1.262827,0.01048379,-1.2316087,0.0223367,0.5248235,-0.69748133,0.33858666,1.4692982,0.23206306,-0.8759803,0.25635722,-0.06959175,1.3719467,0.86950016,0.058567654,0.09976071,0.18715821,-0.9235781,-1.7509824,-0.026053548,-0.4195571,-0.58011025,-0.51777667,0.015247405,-0.9431254,-0.041544724,0.37658486,1.4122225,0.023139859,-0.9538009,-0.19268803,0.5764864,-0.7966685,1.5401483,0.8750777,0.6336735,-0.27927724,-0.220625,-0.21744968,-0.815317,0.10149289,0.4000082,-0.8249281,0.003076906,-0.089158215,-0.2491073,1.0248767,0.11110363,0.26888633,-0.876093,0.48668566,-0.6248192,-0.84219295,1.4059476,-1.1627065,0.7447674,0.16437843,0.086012065,0.60421324,-0.5942469,0.58062106,1.1090342,-0.8310768,-0.5607579,0.19655009,0.8654244,-0.06307394,0.6677389,-0.11311156,-0.6963584,0.9703625,-0.9347089,-0.20668054,-1.106517,-1.455155,1.2613381,-0.22459812,-0.003553639,-1.1196408,0.51380414,0.8089649,-0.038787786,-0.14252941,0.20756644,0.5744491,0.8955136,0.77917147,-0.7408688,1.1171998,0.9829421,0.6214209,-1.9140581,-1.1187063,0.45681825,-1.0156044,0.71365744,0.5237486,-0.119591355,-0.37760946,0.08931733,-0.14854328
0.12047313,0.47371057,0.2587705,0.88043964,0.77308697,0.16750343,0.19652076,0.3078796,0.08009766,0.30375823,0.12637174,-0.21663956,0.26176414,-0.1384269,-0.9340719,-0.04915319,-0.22450612,-0.2278523,-0.07032403,0.10511284,-0.1634908,0.92874765,0.092299916,-0.24775787,0.8989072,-0.73839617,-0.4479093,-0.83675814,0.037899863,-0.82927006,0.6177758,-0.18407291,-0.7490621,0.22933407,0.70389324,0.033527374,-0.9666695,0.2219429,0.17072693,0.17850237,0.3086606,-0.106726974,0.29333457,0.299071,-0.68457913,-0.95485085,0.10522364,-0.24616377,-0.21142252,-0.093018994,-0.23442188,-0.31028423,-0.08106043,0.14672372,0.56905365,0.09386976,-0.73889595,-0.41252652,0.63565874,-0.4510275,0.999996,0.16474299,0.6240419,-0.034317564,-0.222331,0.015641276,-0.48361808,-0.20006382,0.18407951,-0.6161998,-0.30365402,-0.21618582,-0.5634302,0.52191377,-0.3153448,0.7330639,-1.0420864,0.12642667,0.13155973,-0.45939255,0.7720265,-0.96022123,0.7877951,-0.16049363,-0.17590733,-0.568895,0.4799413,0.6105149,0.9129898,-0.8764585,-0.30547565,-0.27562222,0.59315544,0.2725959,0.5766676,-0.19455074,-0.8618353,0.7421244,-0.3642607,0.15323104,-0.9127439,-0.7679271,0.8766921,-0.18676235,-0.07164291,-0.08457033,0.16461526,-0.15436287,-0.36991432,-0.16856106,0.16368051,0.11628437,0.74069136,0.37944767,-0.5716544,0.8503229,0.13897644,0.74308604,-0.6560404,-0.36680084,0.14454979,-0.016815914,0.56523603,0.4565071,0.08365017,-0.002676374,-0.20941357,0.026033377
-0.19713591,0.3495423,-0.16557544,0.75597787,0.813648,-0.16875137,-0.1294889,-0.1908904,-0.06998532,0.9264571,0.6051563,0.35228747,0.38503042,0.19386704,-1.3802565,1.1658256,-0.078361645,-0.25873482,0.16912478,0.35242265,0.002675659,1.162779,-0.7731,-0.85338867,0.33166158,-0.22795275,-0.534031,-0.73972154,0.0034390986,-0.45057112,1.1083249,-0.82527715,-0.58976835,-0.23187838,0.07972639,-0.12771419,-1.1182984,-0.29830304,0.63708586,-0.9671256,0.1296306,-0.5428974,1.1325507,0.7529886,-1.0841358,-0.68894684,0.777637,-0.3039245,0.73547167,0.15969366,-0.27117264,0.65480614,-0.24696673,-0.6112234,-0.86966825,0.563085,-1.0415204,-0.4016375,0.57853913,-0.25810418,0.558952,-0.0391437,0.12497718,0.30453053,-0.029093478,-0.3896424,0.017731361,-0.37750292,0.59576285,-0.3285459,-0.4210884,-0.33450767,-0.72270226,-0.09923365,-0.53657436,1.2418538,-0.7895552,0.2968879,1.1139126,-0.047386393,-0.07254709,-0.47248316,0.6814958,-0.50809246,-0.41496283,-1.5115001,1.0179315,0.9025843,0.81242645,-0.60438436,-0.2997277,-0.17193538,-0.2939623,0.8393004,0.45038307,-0.31938526,-1.4637533,0.3999095,0.7026113,0.4493156,-0.64809716,-0.5688506,1.0454342,-0.38460705,-0.060094945,0.67467,0.17651168,-1.2282394,-0.92456436,-0.16584225,-0.5732144,-0.58011484,0.97383416,-0.27425876,-0.7370284,0.79716957,-0.10061305,0.5414574,-0.165897,0.30513382,-0.5066697,1.4557122,0.9753222,0.98749816,0.63303035,0.73559105,-0.6018402,-0.0012567134
-0.09093005,0.15611233,0.013690114,0.85762787,0.4977615,0.17165013,0.0005919735,-0.4257923,-0.23924197,-0.26370868,-0.39240623,-0.1342213,0.10861238,-0.52010506,-0.4648416,0.3882916,0.50234795,0.07831771,-0.6868541,0.081118606,-0.7707229,0.6846784,0.46990266,-0.39629516,0.27638856,-1.0017171,-0.8495309,-1.4777461,0.060515035,-0.14782627,0.54531074,-0.35894215,-0.45746374,0.13064803,0.15855862,-0.5249479,-1.6719599,-0.5602972,0.95828706,0.68556595,0.3506901,0.06369573,0.23270273,-1.0245129,-0.44970417,-0.59237605,-0.13298394,0.18780847,0.27901956,-0.18080741,0.30691054,0.5728945,-0.038364306,-0.7015512,0.57635397,0.07504408,-1.0691458,0.092906125,-0.3653933,-0.6504943,0.65041304,0.6611707,0.61667055,-0.023572931,0.34185398,-0.025111338,-0.6541249,-0.032891456,-0.33333698,-0.41795072,0.06950136,0.91524863,0.682103,0.1278999,0.13534907,0.67164534,-1.2849176,0.58902216,0.10850787,-0.6166828,-0.18214667,-0.9894731,0.97437954,-0.20761232,-0.09083984,0.23031396,0.28008106,0.4061242,0.24011004,-0.35531184,0.10774085,-0.041581083,0.29554054,-0.49297452,-0.087492146,-0.9713873,-0.3583661,0.7553742,0.77789706,0.016983846,-0.92947334,-0.2538984,1.5329036,0.9541027,-0.52040845,-0.5153843,0.25659958,-0.16166586,-0.299263,0.8631196,-0.1866176,0.14265405,0.8513877,0.24449445,-0.23318578,0.61869186,0.4444003,0.194251,0.27149424,-0.22983961,-0.180169,0.69750804,0.5608887,0.21290912,0.34370503,-0.35952273,0.26044086,0.23721974
-0.18845826,-0.41455966,0.53630394,0.6882953,0.546643,0.26646438,0.09678633,-0.33896002,-0.23500624,0.6032526,0.63387495,0.2898086,-0.17250265,0.12216974,-0.45090923,-0.23390022,-0.029196799,-0.06874587,-0.11386518,-0.5953394,0.2542606,0.66749924,-0.5866484,-0.079844706,0.70367193,-0.35914677,-0.31487095,-0.12236831,0.4209631,0.033560254,0.5784939,-0.75363827,-0.420466,-0.09200425,0.6871845,0.19347188,-0.7148238,0.12656742,-0.12787448,-0.38011885,-0.15978186,-0.056614257,0.33457965,0.8427635,-0.6338198,-0.046428233,-0.05282153,-0.22460735,-0.050429862,0.77275544,-0.09644927,0.118162125,0.14485696,-0.1957703,-0.8497455,0.2283984,-0.5174683,-0.85940504,0.13129449,0.54406744,-0.24706939,0.28856257,0.8660888,0.027880015,0.06948194,0.24780007,-0.07278124,-0.76854527,0.7180976,-0.20550299,-0.5101208,-0.13814236,-0.25574556,0.033557966,-0.31066465,0.9593885,-0.3410064,0.48798433,0.5439596,-0.0046010762,0.4654269,-0.33119312,0.46316928,-0.15952745,0.11989033,-1.4017003,1.032313,1.1679265,0.7568677,-0.29414874,-0.4091457,0.26642174,-0.09165117,-0.038864665,-0.29171434,0.049511325,-0.87939465,0.4010771,-0.7610642,0.24652661,-0.557694,-0.40591666,-0.113496274,-0.84313476,-0.4427615,0.6533264,0.2757234,-1.2922834,-0.12066298,-0.14442356,0.029685585,-0.24904872,0.6530358,0.86851364,-0.15079986,0.24221194,-0.5653025,0.105122104,-0.14432433,0.5074121,-0.5310257,0.736075,-0.06491613,0.17693135,0.8510604,0.28719428,-1.0366192,-0.22613762
-0.2126489,0.020433364,0.41069052,0.26037818,0.6314539,0.3679779,0.27275082,-0.26796874,0.071985275,1.0801743,0.9013795,0.23122038,-0.129466,0.07089875,-0.94513464,0.3778921,-0.18655504,-0.19481193,0.18472663,0.018967642,0.14130539,1.1698467,-0.76933056,-0.55253524,0.42879504,-0.14217089,-0.46791428,-0.049819946,0.13336243,-0.5641224,0.80353,-0.99398315,-0.6213307,-0.10325127,0.22683077,0.3749952,-0.6554771,0.078079194,-0.2807012,-0.7428285,-0.08318909,-0.55232,0.56255656,0.7882767,-0.8682427,-0.2670593,0.65714806,-0.45917404,0.5395007,0.67999303,-0.419373,0.24104176,-0.01104153,-0.10072433,-0.87233114,0.5146482,-0.63928014,-0.75522935,0.5722267,0.40619904,0.11870573,-0.24355245,0.058226075,0.14468628,-0.33216974,0.1302536,0.05125822,-0.528491,0.72066736,-0.23050131,-0.96867657,-0.5729175,-0.8486261,0.11299408,-0.49178812,1.128379,-0.35095432,0.31288472,0.3230785,0.54784286,0.69216,-0.07342759,0.3526736,-0.43426716,0.0068815085,-1.3490661,0.6745747,0.7715512,1.303656,-0.35420924,-0.29907197,-0.19296396,-0.27898195,0.6239538,0.058127083,0.28072378,-1.3146869,0.38094738,-0.6078032,0.55129594,-0.3237518,-0.26239982,0.23443449,-0.796034,-0.093901224,0.3747207,0.16386643,-1.0189096,-0.73891646,-0.24931775,-0.005469463,-0.20894095,0.8849235,0.50967115,-0.38779992,0.52893394,-0.770855,0.5728093,-0.34798548,0.24957898,-0.045983624,1.1619772,0.46756774,0.5375642,0.57828444,0.34680268,-1.055213,-0.29607666
-0.03301846,0.14771858,0.56206506,0.67158335,0.38925153,0.11070823,0.22885987,0.5785848,0.24823545,0.445056,0.1535483,-0.44831306,0.41825056,-0.16211893,-1.0186832,0.007765128,-0.1544392,-0.522868,-0.039105643,-0.0060791206,0.0129487,0.8997351,0.083089575,-0.66045326,0.73156077,-0.5438404,-0.20672888,-0.774907,0.1895422,-0.8347375,0.23761606,-0.14874727,-0.81298214,-0.077860646,0.761341,0.17555456,-0.602411,0.16871613,0.11703133,0.26261118,0.41369653,-0.3719575,0.51512253,0.36315164,-0.74740463,-0.97686905,0.23463728,-0.35189828,0.114104055,0.01188694,-0.13043194,-0.34518185,-0.2763484,0.20638831,0.3159863,0.10726825,-0.92450124,-0.43232983,0.5596644,-0.34841225,0.73210627,0.42545962,0.37378836,0.0054581095,-0.20498239,-0.055445563,-0.23490344,-0.38142523,0.5255447,-0.40367785,-0.56126696,-0.41554517,-0.5749221,0.41328013,-0.30830634,0.557644,-0.77075845,0.43871316,0.045760795,-0.17498037,0.8682686,-0.8040447,0.79086345,0.009956993,-0.017740628,-0.35331059,0.19991177,0.85636497,1.0002935,-0.59791505,-0.5323481,0.12083379,0.3891706,0.39688477,0.36501738,0.096095964,-1.0169281,0.584222,-0.68091255,0.28624922,-0.78249437,-0.7734362,0.96071213,-0.4588907,0.12755045,-0.14549379,0.21279821,-0.2897737,-0.5521961,-0.27119374,0.037603274,0.04354028,0.9197919,0.3688859,-0.5462764,0.8146054,0.24698614,0.5358571,-1.1434271,-0.32197553,0.26652786,-0.03582584,0.65490776,0.5896932,0.22972561,0.30708086,-0.4849874,-0.24472871
-0.09291109,0.57382023,0.24819799,0.684568,0.8716599,0.29798955,0.23486759,0.1740852,-0.0066818325,1.0180203,0.32481813,0.26780894,0.0671674,-0.3239517,-1.0929784,0.09381857,-0.4874071,-0.3948537,0.25477397,0.12004541,0.015439676,1.1009405,-0.3953614,-0.71745294,0.6047342,-0.52964824,-0.55892956,-0.37910482,0.018649496,-1.2034028,0.8915839,-0.59621674,-0.68772185,0.01222388,0.512207,0.12151767,-0.82269686,0.11168627,-0.24886654,-0.30841145,0.17818289,-0.1003045,0.22450788,0.35889092,-0.90534705,-0.8269236,0.5300787,-0.27273422,0.48006853,0.024668872,-0.499362,0.41179687,0.07131595,0.124195136,0.016701415,0.21278043,-0.72598934,-0.5796789,1.139405,-0.35115114,0.86532694,-0.14025596,0.070235044,0.12143914,-0.5597751,-0.063184395,-0.40679193,-0.36706334,0.44417718,-0.6239692,-0.6069074,-0.7413824,-0.68665326,0.5637035,-0.5057125,1.1105415,-0.7203396,0.41999117,-0.0513406,0.4179513,0.76557463,-0.6426813,0.22178866,-0.6223547,-0.1373782,-0.89360064,0.40089184,0.59759295,1.5052779,-0.7897827,-0.3636115,-0.33217457,0.042890396,0.6014447,0.45929328,-0.08316845,-1.3045789,0.6236762,-0.48493788,0.32863733,-0.7747173,-0.59072167,0.7731561,-0.45409238,-0.3227495,-0.2640597,0.14624369,-0.4723461,-0.80657667,0.0060326057,0.23077361,0.16663025,0.96004283,0.72176266,-0.5394682,0.9884201,-0.2504076,1.0637287,-0.53849804,-0.2523561,0.24743253,0.8590664,0.991339,0.76489645,0.49591205,-0.118194774,-0.7573247,0.21443272
-0.25347733,0.061935928,0.41425592,0.73192126,0.7682556,0.49819833,0.2725633,0.11098824,-0.20713753,0.9575931,0.55265015,0.5086694,-0.2908957,-0.23473655,-0.58189976,-0.047629256,-0.24027416,-0.4430542,-0.013627751,-0.14329189,0.05283909,0.9297634,-0.6903673,-0.3963746,0.43309885,-0.28763884,-0.53339285,-0.071215264,0.0024585559,-0.70066637,0.93063354,-1.071189,-0.3813123,-0.036622092,0.6058922,0.2733438,-0.78738964,-0.04706922,-0.4094027,-0.5304801,-0.12243253,-0.1572613,0.33693525,0.25323382,-0.82623595,-0.543953,0.39353374,-0.32471612,0.4451929,0.44663587,-0.3437846,0.57492924,0.4099277,-0.33368838,-0.4862592,0.47473514,-0.61611915,-0.5480892,0.8191659,0.17402492,0.29515383,-0.2989243,0.2506177,0.33184618,-0.33253065,-0.02691051,-0.35250694,-0.24655043,0.33310556,-0.5872369,-0.5368289,-0.3853847,-0.28031936,0.34551573,-0.54324484,1.370045,-0.31305152,0.39823106,0.2019312,0.33476776,0.46758816,0.07539908,0.08489129,-0.8025695,0.16400336,-1.2459372,0.6177715,0.69651985,1.3836725,-0.60896283,-0.07265303,-0.09251667,-0.24135214,0.25745714,-0.22146045,-0.1805322,-1.0392555,0.49406776,-0.51923525,0.51676804,-0.62059313,-0.3746818,0.33372644,-0.6513901,-0.6059438,-0.022714902,0.47160515,-0.823411,-0.5790503,0.31369737,0.094075784,0.29880157,0.8148102,0.74897724,-0.37804615,0.62324154,-1.0246868,0.57494605,-0.11122414,0.12362257,-0.091134846,0.9194603,0.62476,0.4098827,0.662159,-0.075647816,-1.0557463,0.21330486
